camera,sample_index,ros_time_sec,frame_id,marker_id,x,y,z,qx,qy,qz,qw
left,21,1780484839.1099846,camera_left_optical_link,19,0.05929046933600387,-0.08894901376211932,0.3217535288824634,-0.004127090506938281,0.9959878679076276,-0.08872745614790603,-0.010889106037097187
left,21,1780484839.1099846,camera_left_optical_link,18,0.22919524958710416,-0.09289648852862716,0.3434318748652225,-0.0026438899198529746,0.9998243362437759,-0.0004394300464201238,-0.018550293852633338
left,21,1780484839.1099846,camera_left_optical_link,20,-0.0983961037616062,-0.10464144395426578,0.36936872480250094,-0.032112924041047416,0.9656746518118435,0.2572598222224974,-0.016081381397688162
left,21,1780484839.1099846,camera_left_optical_link,21,-0.2610330104001591,-0.11706808788067799,0.40266545079622384,-0.02343583566396068,0.9847602717965227,0.13430545737547261,-0.10798153924229714
left,22,1780484839.2102258,camera_left_optical_link,19,0.05929046933600387,-0.08894901376211932,0.3217535288824634,-0.004127090506938281,0.9959878679076276,-0.08872745614790603,-0.010889106037097187
left,22,1780484839.2102258,camera_left_optical_link,18,0.23019629516258244,-0.09337384602213922,0.34525837325171865,0.009972061206990283,0.9998497396725565,0.007397912263581347,-0.012096568362366725
left,22,1780484839.2102258,camera_left_optical_link,20,-0.09922988428254985,-0.10582601845938662,0.37338263364724317,-0.03279998947353743,0.9715459636030301,0.23380483379555958,-0.018918271354068057
left,22,1780484839.2102258,camera_left_optical_link,21,-0.26500097381697835,-0.1184644962047064,0.4084008469912031,-0.013503071966207822,0.9863968958359755,0.13573013516694254,-0.09173963887105
left,23,1780484839.3099096,camera_left_optical_link,19,0.05962317385613058,-0.08859760897692746,0.3211618481818502,0.003989126833098018,0.9946111026068558,-0.1034920804395542,-0.004714946932569515
left,23,1780484839.3099096,camera_left_optical_link,18,0.22942284387876505,-0.0930861329506793,0.3441572599670824,-0.006172165840160525,0.9995323965684002,0.002558689325766766,-0.029838660962016535
left,23,1780484839.3099096,camera_left_optical_link,20,-0.0983961037616062,-0.10464144395426578,0.36936872480250094,-0.032112924041047416,0.9656746518118435,0.2572598222224974,-0.016081381397688162
left,23,1780484839.3099096,camera_left_optical_link,21,-0.26500097381697835,-0.1184644962047064,0.4084008469912031,-0.013503071966207822,0.9863968958359755,0.13573013516694254,-0.09173963887105
left,24,1780484839.4076753,camera_left_optical_link,19,0.05957782842085758,-0.08984345886035323,0.32436178918133196,0.005315427627897968,0.9977401103045229,-0.06698004968510621,-0.0003024282260550788
left,24,1780484839.4076753,camera_left_optical_link,18,0.22694056540621704,-0.09228146621466073,0.3403414193899593,0.006997863296393782,0.9999688518991023,0.0034166046380043644,-0.001285283479945223
left,24,1780484839.4076753,camera_left_optical_link,20,-0.0983961037616062,-0.10464144395426578,0.36936872480250094,-0.032112924041047416,0.9656746518118435,0.2572598222224974,-0.016081381397688162
left,24,1780484839.4076753,camera_left_optical_link,21,-0.261642300779687,-0.11709755365653432,0.4027773026627509,-0.008790964315900813,0.9850729842504526,0.1346948373244918,-0.10682338435208213
left,25,1780484839.5078344,camera_left_optical_link,19,0.059467975427838486,-0.08880011622305545,0.3212079416383843,0.008556114396025915,0.9957578154049292,-0.08963963404679852,0.01891829734413269
left,25,1780484839.5078344,camera_left_optical_link,18,0.22694056540621704,-0.09228146621466073,0.3403414193899593,0.006997863296393782,0.9999688518991023,0.0034166046380043644,-0.001285283479945223
left,25,1780484839.5078344,camera_left_optical_link,20,-0.0983961037616062,-0.10464144395426578,0.36936872480250094,-0.032112924041047416,0.9656746518118435,0.2572598222224974,-0.016081381397688162
left,25,1780484839.5078344,camera_left_optical_link,21,-0.261642300779687,-0.11709755365653432,0.4027773026627509,-0.008790964315900813,0.9850729842504526,0.1346948373244918,-0.10682338435208213
left,26,1780484839.6074238,camera_left_optical_link,19,0.05954323323346287,-0.08917397736282616,0.32330809575400715,-0.003998372189578951,0.9949495085369281,-0.09691808625407528,-0.02581420226942127
left,26,1780484839.6074238,camera_left_optical_link,18,0.23749984901863333,-0.09663865508179278,0.35637330290953334,-0.009049374931057383,0.9980558234733244,-0.002646891648526588,-0.06160905784819637
left,26,1780484839.6074238,camera_left_optical_link,20,-0.0983961037616062,-0.10464144395426578,0.36936872480250094,-0.032112924041047416,0.9656746518118435,0.2572598222224974,-0.016081381397688162
left,26,1780484839.6074238,camera_left_optical_link,21,-0.26500097381697835,-0.1184644962047064,0.4084008469912031,-0.013503071966207822,0.9863968958359755,0.13573013516694254,-0.09173963887105
left,27,1780484839.707672,camera_left_optical_link,19,0.05929046933600387,-0.08894901376211932,0.3217535288824634,-0.004127090506938281,0.9959878679076276,-0.08872745614790603,-0.010889106037097187
left,27,1780484839.707672,camera_left_optical_link,18,0.23233025096103602,-0.09440974544635887,0.3481624928823475,-0.013116887570986805,0.9994909037263846,-0.00012551336499009962,-0.02908375620617596
