wall_time_iso,node_time_sec,run_id,run_elapsed_sec,event_type,topic,phase,command,status,camera,frame_id,marker_ids,marker_count,aruco_summary_json,detections_json,detection_count,note
2026-06-16T22:00:25.123,1781640025.123504,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,5|7,2,"[{""id"":5,""x"":0.0613,""y"":0.0236,""z"":0.154,""yaw_rad"":-3.0976},{""id"":7,""x"":-0.0286,""y"":0.0131,""z"":0.1499,""yaw_rad"":-3.0536}]",,,
2026-06-16T22:00:25.199,1781640025.199230,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,10|8,2,"[{""id"":10,""x"":0.0413,""y"":-0.0211,""z"":0.1627,""yaw_rad"":0.1695},{""id"":8,""x"":-0.0484,""y"":-0.0334,""z"":0.1718,""yaw_rad"":0.1319}]",,,
2026-06-16T22:00:25.223,1781640025.223533,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,5|7,2,"[{""id"":5,""x"":0.0613,""y"":0.0236,""z"":0.1538,""yaw_rad"":-3.097},{""id"":7,""x"":-0.0287,""y"":0.0131,""z"":0.1509,""yaw_rad"":-3.0547}]",,,
2026-06-16T22:00:25.302,1781640025.302944,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,10|8,2,"[{""id"":10,""x"":0.0411,""y"":-0.0208,""z"":0.1623,""yaw_rad"":0.1616},{""id"":8,""x"":-0.0483,""y"":-0.0335,""z"":0.1719,""yaw_rad"":0.1313}]",,,
2026-06-16T22:00:25.325,1781640025.325300,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,5|7,2,"[{""id"":5,""x"":0.0615,""y"":0.0235,""z"":0.1542,""yaw_rad"":-3.0923},{""id"":7,""x"":-0.0285,""y"":0.0131,""z"":0.1506,""yaw_rad"":-3.0532}]",,,
2026-06-16T22:00:25.401,1781640025.401224,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,10|8,2,"[{""id"":10,""x"":0.0412,""y"":-0.021,""z"":0.1625,""yaw_rad"":0.1649},{""id"":8,""x"":-0.0484,""y"":-0.0334,""z"":0.172,""yaw_rad"":0.1359}]",,,
2026-06-16T22:00:25.419,1781640025.419614,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,5|7,2,"[{""id"":5,""x"":0.0614,""y"":0.0237,""z"":0.1542,""yaw_rad"":-3.0976},{""id"":7,""x"":-0.0287,""y"":0.0131,""z"":0.1505,""yaw_rad"":-3.0559}]",,,
2026-06-16T22:00:25.507,1781640025.507123,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,10|8,2,"[{""id"":10,""x"":0.0412,""y"":-0.021,""z"":0.1625,""yaw_rad"":0.1643},{""id"":8,""x"":-0.0485,""y"":-0.0335,""z"":0.172,""yaw_rad"":0.1328}]",,,
2026-06-16T22:00:25.519,1781640025.519443,,,aruco,/rear/aruco_markers,,,,rear,camera_rear_optical_link,5|7,2,"[{""id"":5,""x"":0.0614,""y"":0.0236,""z"":0.154,""yaw_rad"":-3.0912},{""id"":7,""x"":-0.0286,""y"":0.0131,""z"":0.1504,""yaw_rad"":-3.0539}]",,,
2026-06-16T22:00:25.620,1781640025.620503,,,aruco,/front/aruco_markers,,,,front,camera_front_optical_link,10|8,2,"[{""id"":10,""x"":0.0413,""y"":-0.0209,""z"":0.1626,""yaw_rad"":0.1609},{""id"":8,""x"":-0.0485,""y"":-0.0334,""z"":0.1716,""yaw_rad"":0.1306}]",,,
